"","X","Month","STATE","freq"
"608",101,2012-02-01,"CALIFORNIA",NA
"609",102,2012-01-01,"CALIFORNIA",NA
"610",103,2012-07-01,"CALIFORNIA",4
"611",104,2012-06-01,"CALIFORNIA",NA
"612",105,2012-03-01,"CALIFORNIA",2
"613",106,2012-05-01,"CALIFORNIA",NA
"614",107,2012-11-01,"CALIFORNIA",4
"615",108,2012-10-01,"CALIFORNIA",1
"616",109,2012-09-01,"CALIFORNIA",2
"617",110,2013-04-01,"CALIFORNIA",NA
"618",111,2013-08-01,"CALIFORNIA",6
"619",112,2013-12-01,"CALIFORNIA",NA
"620",113,2013-02-01,"CALIFORNIA",NA
"621",114,2013-01-01,"CALIFORNIA",NA
"622",115,2013-07-01,"CALIFORNIA",5
"623",116,2013-06-01,"CALIFORNIA",2
"624",117,2013-03-01,"CALIFORNIA",2
"625",118,2013-05-01,"CALIFORNIA",1
"626",119,2013-11-01,"CALIFORNIA",4
"627",120,2013-10-01,"CALIFORNIA",NA
"628",121,2013-09-01,"CALIFORNIA",5
"629",122,2014-04-01,"CALIFORNIA",NA
"630",123,2014-08-01,"CALIFORNIA",9
"631",124,2014-12-01,"CALIFORNIA",17
"632",125,2014-02-01,"CALIFORNIA",9
"633",126,2014-01-01,"CALIFORNIA",3
"634",127,2014-07-01,"CALIFORNIA",4
"635",128,2014-06-01,"CALIFORNIA",1
"636",129,2014-03-01,"CALIFORNIA",4
"637",130,2014-05-01,"CALIFORNIA",3
"638",131,2014-11-01,"CALIFORNIA",3
"639",132,2014-10-01,"CALIFORNIA",NA
"640",133,2014-09-01,"CALIFORNIA",3
"641",134,2015-04-01,"CALIFORNIA",3
"642",135,2015-08-01,"CALIFORNIA",4
"643",136,2015-12-01,"CALIFORNIA",3
"644",137,2015-02-01,"CALIFORNIA",4
"645",138,2015-01-01,"CALIFORNIA",2
"646",139,2015-07-01,"CALIFORNIA",6
"647",140,2015-06-01,"CALIFORNIA",3
"648",141,2015-03-01,"CALIFORNIA",2
"649",142,2015-05-01,"CALIFORNIA",6
"650",143,2015-11-01,"CALIFORNIA",2
"651",144,2015-10-01,"CALIFORNIA",9
"652",145,2015-09-01,"CALIFORNIA",6
"653",146,2016-04-01,"CALIFORNIA",3
"654",147,2016-08-01,"CALIFORNIA",4
"655",148,2016-12-01,"CALIFORNIA",16
"656",149,2016-02-01,"CALIFORNIA",2
"657",150,2016-01-01,"CALIFORNIA",7
"658",151,2016-07-01,"CALIFORNIA",2
"659",152,2016-06-01,"CALIFORNIA",5
"660",153,2016-03-01,"CALIFORNIA",5
"661",154,2016-05-01,"CALIFORNIA",5
"662",155,2016-11-01,"CALIFORNIA",NA
"663",156,2016-10-01,"CALIFORNIA",7
"664",157,2016-09-01,"CALIFORNIA",1
"665",158,2017-04-01,"CALIFORNIA",1
"666",159,2017-08-01,"CALIFORNIA",7
"667",160,2017-12-01,"CALIFORNIA",NA
"668",161,2017-02-01,"CALIFORNIA",31
"669",162,2017-01-01,"CALIFORNIA",32
"670",163,2017-07-01,"CALIFORNIA",7
"671",164,2017-06-01,"CALIFORNIA",7
"672",165,2017-03-01,"CALIFORNIA",NA
"673",166,2017-05-01,"CALIFORNIA",NA
"674",167,2017-11-01,"CALIFORNIA",4
"675",168,2017-10-01,"CALIFORNIA",1
"676",169,2017-09-01,"CALIFORNIA",4
"677",1,2004-04-01,"COLORADO",2
"678",2,2004-08-01,"COLORADO",NA
"679",3,2004-12-01,"COLORADO",1
"680",4,2004-02-01,"COLORADO",NA
"681",5,2004-01-01,"COLORADO",1
"682",6,2004-07-01,"COLORADO",NA
"683",7,2004-06-01,"COLORADO",NA
"684",8,2004-03-01,"COLORADO",NA
"685",9,2004-05-01,"COLORADO",NA
"686",10,2004-11-01,"COLORADO",1
"687",11,2004-10-01,"COLORADO",1
"688",12,2004-09-01,"COLORADO",1
"689",13,2005-04-01,"COLORADO",7
"690",14,2005-08-01,"COLORADO",4
"691",15,2005-12-01,"COLORADO",NA
"692",16,2005-02-01,"COLORADO",3
"693",17,2005-01-01,"COLORADO",1
"694",18,2005-07-01,"COLORADO",6
"695",19,2005-06-01,"COLORADO",4
"696",20,2005-03-01,"COLORADO",2
"697",21,2005-05-01,"COLORADO",6
"698",22,NA,"COLORADO",NA
"699",23,2005-11-01,"COLORADO",3
"700",24,2005-10-01,"COLORADO",NA
"701",25,2005-09-01,"COLORADO",3
"702",26,2006-04-01,"COLORADO",6
"703",27,2006-08-01,"COLORADO",7
"704",28,2006-12-01,"COLORADO",7
"705",29,2006-02-01,"COLORADO",3
"706",30,2006-01-01,"COLORADO",1
"707",31,2006-07-01,"COLORADO",4
"708",32,2006-06-01,"COLORADO",2
"709",33,2006-03-01,"COLORADO",3
"710",34,2006-05-01,"COLORADO",3
"711",35,2006-11-01,"COLORADO",1
"712",36,2006-10-01,"COLORADO",1
"713",37,2006-09-01,"COLORADO",4
"714",38,2007-04-01,"COLORADO",4
"715",39,2007-08-01,"COLORADO",7
"716",40,2007-12-01,"COLORADO",2
"717",41,2007-02-01,"COLORADO",3
"718",42,2007-01-01,"COLORADO",2
"719",43,2007-07-01,"COLORADO",7
"720",44,2007-06-01,"COLORADO",2
"721",45,2007-03-01,"COLORADO",2
"722",46,2007-05-01,"COLORADO",3
"723",47,2007-11-01,"COLORADO",NA
"724",48,2007-10-01,"COLORADO",NA
"725",49,2007-09-01,"COLORADO",2
"726",50,2008-04-01,"COLORADO",NA
"727",51,2008-08-01,"COLORADO",2
"728",52,2008-12-01,"COLORADO",NA
"729",53,2008-02-01,"COLORADO",NA
"730",54,2008-01-01,"COLORADO",1
"731",55,2008-07-01,"COLORADO",4
"732",56,2008-06-01,"COLORADO",NA
"733",57,2008-03-01,"COLORADO",1
"734",58,2008-05-01,"COLORADO",NA
"735",59,2008-11-01,"COLORADO",NA
"736",60,2008-10-01,"COLORADO",NA
"737",61,2008-09-01,"COLORADO",NA
"738",62,2009-04-01,"COLORADO",1
"739",63,2009-08-01,"COLORADO",1
"740",64,2009-12-01,"COLORADO",1
"741",65,2009-02-01,"COLORADO",NA
"742",66,2009-01-01,"COLORADO",NA
"743",67,2009-07-01,"COLORADO",2
"744",68,2009-06-01,"COLORADO",2
"745",69,2009-03-01,"COLORADO",3
"746",70,2009-05-01,"COLORADO",NA
"747",71,2009-11-01,"COLORADO",NA
"748",72,2009-10-01,"COLORADO",2
"749",73,2009-09-01,"COLORADO",1
"750",74,2010-04-01,"COLORADO",2
"751",75,2010-08-01,"COLORADO",2
"752",76,2010-12-01,"COLORADO",NA
"753",77,2010-02-01,"COLORADO",2
"754",78,2010-01-01,"COLORADO",3
"755",79,2010-07-01,"COLORADO",3
"756",80,2010-06-01,"COLORADO",1
"757",81,2010-03-01,"COLORADO",1
"758",82,2010-05-01,"COLORADO",NA
"759",83,2010-11-01,"COLORADO",2
"760",84,2010-10-01,"COLORADO",2
"761",85,2010-09-01,"COLORADO",NA
"762",86,2011-04-01,"COLORADO",NA
"763",87,2011-08-01,"COLORADO",3
"764",88,2011-12-01,"COLORADO",3
"765",89,2011-02-01,"COLORADO",NA
"766",90,2011-01-01,"COLORADO",1
"767",91,2011-07-01,"COLORADO",5
"768",92,2011-06-01,"COLORADO",NA
"769",93,2011-03-01,"COLORADO",NA
"770",94,2011-05-01,"COLORADO",NA
"771",95,2011-11-01,"COLORADO",NA
"772",96,2011-10-01,"COLORADO",1
"773",97,2011-09-01,"COLORADO",NA
"774",98,2012-04-01,"COLORADO",1
"775",99,2012-08-01,"COLORADO",4
"776",100,2012-12-01,"COLORADO",1
"777",101,2012-02-01,"COLORADO",1
"778",102,2012-01-01,"COLORADO",5
"779",103,2012-07-01,"COLORADO",4
"780",104,2012-06-01,"COLORADO",4
"781",105,2012-03-01,"COLORADO",1
"782",106,2012-05-01,"COLORADO",3
"783",107,2012-11-01,"COLORADO",1
"784",108,2012-10-01,"COLORADO",3
"785",109,2012-09-01,"COLORADO",1
"786",110,2013-04-01,"COLORADO",4
"787",111,2013-08-01,"COLORADO",7
"788",112,2013-12-01,"COLORADO",NA
"789",113,2013-02-01,"COLORADO",4
"790",114,2013-01-01,"COLORADO",4
"791",115,2013-07-01,"COLORADO",6
"792",116,2013-06-01,"COLORADO",5
"793",117,2013-03-01,"COLORADO",2
"794",118,2013-05-01,"COLORADO",4
"795",119,2013-11-01,"COLORADO",NA
"796",120,2013-10-01,"COLORADO",NA
"797",121,2013-09-01,"COLORADO",21
"798",122,2014-04-01,"COLORADO",NA
"799",123,2014-08-01,"COLORADO",2
"800",124,2014-12-01,"COLORADO",1
"801",125,2014-02-01,"COLORADO",NA
"802",126,2014-01-01,"COLORADO",NA
"803",127,2014-07-01,"COLORADO",7
"804",128,2014-06-01,"COLORADO",NA
"805",129,2014-03-01,"COLORADO",NA
"806",130,2014-05-01,"COLORADO",4
"807",131,2014-11-01,"COLORADO",NA
"808",132,2014-10-01,"COLORADO",1
"809",133,2014-09-01,"COLORADO",1
"810",134,2015-04-01,"COLORADO",4
"811",135,2015-08-01,"COLORADO",1
"812",136,2015-12-01,"COLORADO",NA
"813",137,2015-02-01,"COLORADO",NA
"814",138,2015-01-01,"COLORADO",NA
"815",139,2015-07-01,"COLORADO",1
"816",140,2015-06-01,"COLORADO",5
"817",141,2015-03-01,"COLORADO",2
"818",142,2015-05-01,"COLORADO",6
"819",143,2015-11-01,"COLORADO",1
"820",144,2015-10-01,"COLORADO",NA
"821",145,2015-09-01,"COLORADO",NA
"822",146,2016-04-01,"COLORADO",NA
"823",147,2016-08-01,"COLORADO",4
"824",148,2016-12-01,"COLORADO",NA
"825",149,2016-02-01,"COLORADO",NA
"826",150,2016-01-01,"COLORADO",NA
"827",151,2016-07-01,"COLORADO",4
"828",152,2016-06-01,"COLORADO",1
"829",153,2016-03-01,"COLORADO",1
"830",154,2016-05-01,"COLORADO",1
"831",155,2016-11-01,"COLORADO",NA
"832",156,2016-10-01,"COLORADO",NA
"833",157,2016-09-01,"COLORADO",NA
"834",158,2017-04-01,"COLORADO",NA
"835",159,2017-08-01,"COLORADO",1
"836",160,2017-12-01,"COLORADO",NA
"837",161,2017-02-01,"COLORADO",NA
"838",162,2017-01-01,"COLORADO",NA
"839",163,2017-07-01,"COLORADO",4
"840",164,2017-06-01,"COLORADO",NA
"841",165,2017-03-01,"COLORADO",NA
"842",166,2017-05-01,"COLORADO",1
"843",167,2017-11-01,"COLORADO",NA
"844",168,2017-10-01,"COLORADO",NA
"845",169,2017-09-01,"COLORADO",NA
"846",1,2004-04-01,"CONNECTICUT",NA
"847",2,2004-08-01,"CONNECTICUT",NA
"848",3,2004-12-01,"CONNECTICUT",NA
"849",4,2004-02-01,"CONNECTICUT",NA
"850",5,2004-01-01,"CONNECTICUT",NA
"851",6,2004-07-01,"CONNECTICUT",NA
"852",7,2004-06-01,"CONNECTICUT",NA
"853",8,2004-03-01,"CONNECTICUT",NA
"854",9,2004-05-01,"CONNECTICUT",NA
"855",10,2004-11-01,"CONNECTICUT",NA
"856",11,2004-10-01,"CONNECTICUT",NA
"857",12,2004-09-01,"CONNECTICUT",1
"858",13,2005-04-01,"CONNECTICUT",1
"859",14,2005-08-01,"CONNECTICUT",1
"860",15,2005-12-01,"CONNECTICUT",1
"861",16,2005-02-01,"CONNECTICUT",NA
"862",17,2005-01-01,"CONNECTICUT",NA
"863",18,2005-07-01,"CONNECTICUT",NA
"864",19,2005-06-01,"CONNECTICUT",2
"865",20,2005-03-01,"CONNECTICUT",2
"866",21,2005-05-01,"CONNECTICUT",NA
"867",22,NA,"CONNECTICUT",NA
"868",23,2005-11-01,"CONNECTICUT",NA
"869",24,2005-10-01,"CONNECTICUT",3
"870",25,2005-09-01,"CONNECTICUT",1
"871",26,2006-04-01,"CONNECTICUT",NA
"872",27,2006-08-01,"CONNECTICUT",NA
"873",28,2006-12-01,"CONNECTICUT",NA
"874",29,2006-02-01,"CONNECTICUT",NA
"875",30,2006-01-01,"CONNECTICUT",2
"876",31,2006-07-01,"CONNECTICUT",NA
"877",32,2006-06-01,"CONNECTICUT",NA
"878",33,2006-03-01,"CONNECTICUT",NA
"879",34,2006-05-01,"CONNECTICUT",NA
"880",35,2006-11-01,"CONNECTICUT",NA
"881",36,2006-10-01,"CONNECTICUT",3
"882",37,2006-09-01,"CONNECTICUT",NA
"883",38,2007-04-01,"CONNECTICUT",NA
"884",39,2007-08-01,"CONNECTICUT",NA
"885",40,2007-12-01,"CONNECTICUT",NA
"886",41,2007-02-01,"CONNECTICUT",NA
"887",42,2007-01-01,"CONNECTICUT",NA
"888",43,2007-07-01,"CONNECTICUT",NA
"889",44,2007-06-01,"CONNECTICUT",NA
"890",45,2007-03-01,"CONNECTICUT",NA
"891",46,2007-05-01,"CONNECTICUT",NA
"892",47,2007-11-01,"CONNECTICUT",NA
"893",48,2007-10-01,"CONNECTICUT",NA
"894",49,2007-09-01,"CONNECTICUT",NA
"895",50,2008-04-01,"CONNECTICUT",NA
"896",51,2008-08-01,"CONNECTICUT",1
"897",52,2008-12-01,"CONNECTICUT",NA
"898",53,2008-02-01,"CONNECTICUT",NA
"899",54,2008-01-01,"CONNECTICUT",NA
"900",55,2008-07-01,"CONNECTICUT",NA
"901",56,2008-06-01,"CONNECTICUT",NA
"902",57,2008-03-01,"CONNECTICUT",1
"903",58,2008-05-01,"CONNECTICUT",NA
"904",59,2008-11-01,"CONNECTICUT",NA
"905",60,2008-10-01,"CONNECTICUT",NA
"906",61,2008-09-01,"CONNECTICUT",3
"907",62,2009-04-01,"CONNECTICUT",NA
"908",63,2009-08-01,"CONNECTICUT",1
"909",64,2009-12-01,"CONNECTICUT",NA
"910",65,2009-02-01,"CONNECTICUT",NA
"911",66,2009-01-01,"CONNECTICUT",NA
"912",67,2009-07-01,"CONNECTICUT",1
"913",68,2009-06-01,"CONNECTICUT",NA
"914",69,2009-03-01,"CONNECTICUT",NA
"915",70,2009-05-01,"CONNECTICUT",NA
"916",71,2009-11-01,"CONNECTICUT",NA
"917",72,2009-10-01,"CONNECTICUT",NA
"918",73,2009-09-01,"CONNECTICUT",NA
"919",74,2010-04-01,"CONNECTICUT",NA
"920",75,2010-08-01,"CONNECTICUT",NA
"921",76,2010-12-01,"CONNECTICUT",1
"922",77,2010-02-01,"CONNECTICUT",NA
"923",78,2010-01-01,"CONNECTICUT",NA
"924",79,2010-07-01,"CONNECTICUT",NA
"925",80,2010-06-01,"CONNECTICUT",NA
"926",81,2010-03-01,"CONNECTICUT",1
"927",82,2010-05-01,"CONNECTICUT",NA
"928",83,2010-11-01,"CONNECTICUT",NA
"929",84,2010-10-01,"CONNECTICUT",1
"930",85,2010-09-01,"CONNECTICUT",NA
"931",86,2011-04-01,"CONNECTICUT",NA
"932",87,2011-08-01,"CONNECTICUT",4
"933",88,2011-12-01,"CONNECTICUT",NA
"934",89,2011-02-01,"CONNECTICUT",NA
"935",90,2011-01-01,"CONNECTICUT",NA
"936",91,2011-07-01,"CONNECTICUT",NA
"937",92,2011-06-01,"CONNECTICUT",NA
"938",93,2011-03-01,"CONNECTICUT",1
"939",94,2011-05-01,"CONNECTICUT",NA
"940",95,2011-11-01,"CONNECTICUT",NA
"941",96,2011-10-01,"CONNECTICUT",NA
"942",97,2011-09-01,"CONNECTICUT",1
"943",98,2012-04-01,"CONNECTICUT",NA
"944",99,2012-08-01,"CONNECTICUT",NA
"945",100,2012-12-01,"CONNECTICUT",NA
"946",101,2012-02-01,"CONNECTICUT",NA
"947",102,2012-01-01,"CONNECTICUT",NA
"948",103,2012-07-01,"CONNECTICUT",2
"949",104,2012-06-01,"CONNECTICUT",NA
"950",105,2012-03-01,"CONNECTICUT",NA
"951",106,2012-05-01,"CONNECTICUT",NA
"952",107,2012-11-01,"CONNECTICUT",NA
"953",108,2012-10-01,"CONNECTICUT",NA
"954",109,2012-09-01,"CONNECTICUT",1
"955",110,2013-04-01,"CONNECTICUT",NA
"956",111,2013-08-01,"CONNECTICUT",4
"957",112,2013-12-01,"CONNECTICUT",NA
"958",113,2013-02-01,"CONNECTICUT",1
"959",114,2013-01-01,"CONNECTICUT",NA
"960",115,2013-07-01,"CONNECTICUT",2
"961",116,2013-06-01,"CONNECTICUT",NA
"962",117,2013-03-01,"CONNECTICUT",NA
"963",118,2013-05-01,"CONNECTICUT",NA
"964",119,2013-11-01,"CONNECTICUT",NA
"965",120,2013-10-01,"CONNECTICUT",NA
"966",121,2013-09-01,"CONNECTICUT",1
"967",122,2014-04-01,"CONNECTICUT",NA
"968",123,2014-08-01,"CONNECTICUT",NA
"969",124,2014-12-01,"CONNECTICUT",NA
"970",125,2014-02-01,"CONNECTICUT",NA
"971",126,2014-01-01,"CONNECTICUT",NA
"972",127,2014-07-01,"CONNECTICUT",NA
"973",128,2014-06-01,"CONNECTICUT",NA
"974",129,2014-03-01,"CONNECTICUT",NA
"975",130,2014-05-01,"CONNECTICUT",NA
"976",131,2014-11-01,"CONNECTICUT",NA
"977",132,2014-10-01,"CONNECTICUT",NA
"978",133,2014-09-01,"CONNECTICUT",NA
"979",134,2015-04-01,"CONNECTICUT",NA
"980",135,2015-08-01,"CONNECTICUT",1
"981",136,2015-12-01,"CONNECTICUT",NA
"982",137,2015-02-01,"CONNECTICUT",NA
"983",138,2015-01-01,"CONNECTICUT",NA
"984",139,2015-07-01,"CONNECTICUT",NA
"985",140,2015-06-01,"CONNECTICUT",NA
"986",141,2015-03-01,"CONNECTICUT",NA
"987",142,2015-05-01,"CONNECTICUT",NA
"988",143,2015-11-01,"CONNECTICUT",NA
"989",144,2015-10-01,"CONNECTICUT",NA
"990",145,2015-09-01,"CONNECTICUT",1
"991",146,2016-04-01,"CONNECTICUT",NA
"992",147,2016-08-01,"CONNECTICUT",3
"993",148,2016-12-01,"CONNECTICUT",1
"994",149,2016-02-01,"CONNECTICUT",NA
"995",150,2016-01-01,"CONNECTICUT",1
"996",151,2016-07-01,"CONNECTICUT",NA
"997",152,2016-06-01,"CONNECTICUT",NA
"998",153,2016-03-01,"CONNECTICUT",NA
"999",154,2016-05-01,"CONNECTICUT",NA
"1000",155,2016-11-01,"CONNECTICUT",NA
"1001",156,2016-10-01,"CONNECTICUT",NA
"1002",157,2016-09-01,"CONNECTICUT",NA
"1003",158,2017-04-01,"CONNECTICUT",NA
"1004",159,2017-08-01,"CONNECTICUT",NA
"1005",160,2017-12-01,"CONNECTICUT",NA
"1006",161,2017-02-01,"CONNECTICUT",1
"1007",162,2017-01-01,"CONNECTICUT",1
"1008",163,2017-07-01,"CONNECTICUT",NA
"1009",164,2017-06-01,"CONNECTICUT",NA
"1010",165,2017-03-01,"CONNECTICUT",2
"1011",166,2017-05-01,"CONNECTICUT",NA
"1012",167,2017-11-01,"CONNECTICUT",NA
"1013",168,2017-10-01,"CONNECTICUT",NA
"1014",169,2017-09-01,"CONNECTICUT",NA
"1015",1,2004-04-01,"FLORIDA",NA
"1016",2,2004-08-01,"FLORIDA",NA
"1017",3,2004-12-01,"FLORIDA",NA
"1018",4,2004-02-01,"FLORIDA",NA
"1019",5,2004-01-01,"FLORIDA",NA
"1020",6,2004-07-01,"FLORIDA",NA
"1021",7,2004-06-01,"FLORIDA",NA
"1022",8,2004-03-01,"FLORIDA",NA
"1023",9,2004-05-01,"FLORIDA",NA
"1024",10,2004-11-01,"FLORIDA",NA
"1025",11,2004-10-01,"FLORIDA",NA
"1026",12,2004-09-01,"FLORIDA",3
"1027",13,2005-04-01,"FLORIDA",NA
"1028",14,2005-08-01,"FLORIDA",2
"1029",15,2005-12-01,"FLORIDA",NA
"1030",16,2005-02-01,"FLORIDA",NA
"1031",17,2005-01-01,"FLORIDA",NA
"1032",18,2005-07-01,"FLORIDA",1
"1033",19,2005-06-01,"FLORIDA",6
"1034",20,2005-03-01,"FLORIDA",NA
"1035",21,2005-05-01,"FLORIDA",NA
"1036",22,NA,"FLORIDA",NA
"1037",23,2005-11-01,"FLORIDA",NA
"1038",24,2005-10-01,"FLORIDA",6
"1039",25,2005-09-01,"FLORIDA",NA
"1040",26,2006-04-01,"FLORIDA",NA
"1041",27,2006-08-01,"FLORIDA",2
"1042",28,2006-12-01,"FLORIDA",NA
"1043",29,2006-02-01,"FLORIDA",NA
"1044",30,2006-01-01,"FLORIDA",NA
"1045",31,2006-07-01,"FLORIDA",1
"1046",32,2006-06-01,"FLORIDA",4
"1047",33,2006-03-01,"FLORIDA",NA
"1048",34,2006-05-01,"FLORIDA",1
"1049",35,2006-11-01,"FLORIDA",NA
"1050",36,2006-10-01,"FLORIDA",NA
"1051",37,2006-09-01,"FLORIDA",1
"1052",38,2007-04-01,"FLORIDA",1
"1053",39,2007-08-01,"FLORIDA",3
"1054",40,2007-12-01,"FLORIDA",1
"1055",41,2007-02-01,"FLORIDA",2
"1056",42,2007-01-01,"FLORIDA",NA
"1057",43,2007-07-01,"FLORIDA",1
"1058",44,2007-06-01,"FLORIDA",4
"1059",45,2007-03-01,"FLORIDA",NA
"1060",46,2007-05-01,"FLORIDA",1
"1061",47,2007-11-01,"FLORIDA",NA
"1062",48,2007-10-01,"FLORIDA",2
"1063",49,2007-09-01,"FLORIDA",4
"1064",50,2008-04-01,"FLORIDA",2
"1065",51,2008-08-01,"FLORIDA",6
"1066",52,2008-12-01,"FLORIDA",NA
"1067",53,2008-02-01,"FLORIDA",1
"1068",54,2008-01-01,"FLORIDA",NA
"1069",55,2008-07-01,"FLORIDA",3
"1070",56,2008-06-01,"FLORIDA",1
"1071",57,2008-03-01,"FLORIDA",1
"1072",58,2008-05-01,"FLORIDA",1
"1073",59,2008-11-01,"FLORIDA",NA
"1074",60,2008-10-01,"FLORIDA",1
"1075",61,2008-09-01,"FLORIDA",1
"1076",62,2009-04-01,"FLORIDA",6
"1077",63,2009-08-01,"FLORIDA",2
"1078",64,2009-12-01,"FLORIDA",NA
"1079",65,2009-02-01,"FLORIDA",NA
"1080",66,2009-01-01,"FLORIDA",NA
"1081",67,2009-07-01,"FLORIDA",2
"1082",68,2009-06-01,"FLORIDA",1
"1083",69,2009-03-01,"FLORIDA",3
"1084",70,2009-05-01,"FLORIDA",6
"1085",71,2009-11-01,"FLORIDA",1
"1086",72,2009-10-01,"FLORIDA",1
"1087",73,2009-09-01,"FLORIDA",2
"1088",74,2010-04-01,"FLORIDA",NA
"1089",75,2010-08-01,"FLORIDA",NA
"1090",76,2010-12-01,"FLORIDA",1
"1091",77,2010-02-01,"FLORIDA",NA
"1092",78,2010-01-01,"FLORIDA",3
"1093",79,2010-07-01,"FLORIDA",NA
"1094",80,2010-06-01,"FLORIDA",NA
"1095",81,2010-03-01,"FLORIDA",1
"1096",82,2010-05-01,"FLORIDA",1
"1097",83,2010-11-01,"FLORIDA",2
"1098",84,2010-10-01,"FLORIDA",1
"1099",85,2010-09-01,"FLORIDA",NA
"1100",86,2011-04-01,"FLORIDA",3
"1101",87,2011-08-01,"FLORIDA",8
"1102",88,2011-12-01,"FLORIDA",4
"1103",89,2011-02-01,"FLORIDA",5
"1104",90,2011-01-01,"FLORIDA",2
"1105",91,2011-07-01,"FLORIDA",7
"1106",92,2011-06-01,"FLORIDA",7
"1107",93,2011-03-01,"FLORIDA",3
"1108",94,2011-05-01,"FLORIDA",4
"1109",95,2011-11-01,"FLORIDA",2
"1110",96,2011-10-01,"FLORIDA",5
"1111",97,2011-09-01,"FLORIDA",5
"1112",98,2012-04-01,"FLORIDA",2
"1113",99,2012-08-01,"FLORIDA",5
"1114",100,2012-12-01,"FLORIDA",NA
"1115",101,2012-02-01,"FLORIDA",5
"1116",102,2012-01-01,"FLORIDA",2
"1117",103,2012-07-01,"FLORIDA",1
"1118",104,2012-06-01,"FLORIDA",14
"1119",105,2012-03-01,"FLORIDA",6
"1120",106,2012-05-01,"FLORIDA",9
"1121",107,2012-11-01,"FLORIDA",NA
"1122",108,2012-10-01,"FLORIDA",4
"1123",109,2012-09-01,"FLORIDA",1
"1124",110,2013-04-01,"FLORIDA",NA
"1125",111,2013-08-01,"FLORIDA",2
"1126",112,2013-12-01,"FLORIDA",NA
"1127",113,2013-02-01,"FLORIDA",2
"1128",114,2013-01-01,"FLORIDA",NA
"1129",115,2013-07-01,"FLORIDA",7
"1130",116,2013-06-01,"FLORIDA",1
"1131",117,2013-03-01,"FLORIDA",1
"1132",118,2013-05-01,"FLORIDA",1
"1133",119,2013-11-01,"FLORIDA",NA
"1134",120,2013-10-01,"FLORIDA",1
"1135",121,2013-09-01,"FLORIDA",NA
"1136",122,2014-04-01,"FLORIDA",17
"1137",123,2014-08-01,"FLORIDA",3
"1138",124,2014-12-01,"FLORIDA",2
"1139",125,2014-02-01,"FLORIDA",1
"1140",126,2014-01-01,"FLORIDA",NA
"1141",127,2014-07-01,"FLORIDA",3
"1142",128,2014-06-01,"FLORIDA",1
"1143",129,2014-03-01,"FLORIDA",NA
"1144",130,2014-05-01,"FLORIDA",3
"1145",131,2014-11-01,"FLORIDA",1
"1146",132,2014-10-01,"FLORIDA",1
"1147",133,2014-09-01,"FLORIDA",13
"1148",134,2015-04-01,"FLORIDA",2
"1149",135,2015-08-01,"FLORIDA",NA
"1150",136,2015-12-01,"FLORIDA",NA
"1151",137,2015-02-01,"FLORIDA",NA
"1152",138,2015-01-01,"FLORIDA",NA
"1153",139,2015-07-01,"FLORIDA",2
"1154",140,2015-06-01,"FLORIDA",1
"1155",141,2015-03-01,"FLORIDA",NA
"1156",142,2015-05-01,"FLORIDA",NA
"1157",143,2015-11-01,"FLORIDA",5
"1158",144,2015-10-01,"FLORIDA",NA
"1159",145,2015-09-01,"FLORIDA",4
"1160",146,2016-04-01,"FLORIDA",2
"1161",147,2016-08-01,"FLORIDA",3
"1162",148,2016-12-01,"FLORIDA",4
"1163",149,2016-02-01,"FLORIDA",1
"1164",150,2016-01-01,"FLORIDA",1
"1165",151,2016-07-01,"FLORIDA",2
"1166",152,2016-06-01,"FLORIDA",5
"1167",153,2016-03-01,"FLORIDA",1
"1168",154,2016-05-01,"FLORIDA",3
"1169",155,2016-11-01,"FLORIDA",1
"1170",156,2016-10-01,"FLORIDA",7
"1171",157,2016-09-01,"FLORIDA",11
"1172",158,2017-04-01,"FLORIDA",1
"1173",159,2017-08-01,"FLORIDA",1
"1174",160,2017-12-01,"FLORIDA",NA
"1175",161,2017-02-01,"FLORIDA",NA
"1176",162,2017-01-01,"FLORIDA",2
"1177",163,2017-07-01,"FLORIDA",3
"1178",164,2017-06-01,"FLORIDA",5
"1179",165,2017-03-01,"FLORIDA",NA
"1180",166,2017-05-01,"FLORIDA",NA
"1181",167,2017-11-01,"FLORIDA",NA
"1182",168,2017-10-01,"FLORIDA",4
"1183",169,2017-09-01,"FLORIDA",16
"1184",1,2004-04-01,"GEORGIA",NA
"1185",2,2004-08-01,"GEORGIA",NA
"1186",3,2004-12-01,"GEORGIA",NA
"1187",4,2004-02-01,"GEORGIA",NA
"1188",5,2004-01-01,"GEORGIA",NA
"1189",6,2004-07-01,"GEORGIA",NA
"1190",7,2004-06-01,"GEORGIA",NA
"1191",8,2004-03-01,"GEORGIA",NA
"1192",9,2004-05-01,"GEORGIA",1
"1193",10,2004-11-01,"GEORGIA",NA
"1194",11,2004-10-01,"GEORGIA",1
"1195",12,2004-09-01,"GEORGIA",6
"1196",13,2005-04-01,"GEORGIA",NA
"1197",14,2005-08-01,"GEORGIA",3
"1198",15,2005-12-01,"GEORGIA",NA
"1199",16,2005-02-01,"GEORGIA",NA
"1200",17,2005-01-01,"GEORGIA",NA
"1201",18,2005-07-01,"GEORGIA",16
"1202",19,2005-06-01,"GEORGIA",14
"1203",20,2005-03-01,"GEORGIA",11
"1204",21,2005-05-01,"GEORGIA",NA
"1205",22,NA,"GEORGIA",NA
"1206",23,2005-11-01,"GEORGIA",NA
